customer_id,age,income,employment_length,loan_amount,loan_term,interest_rate,credit_score,dti_ratio,existing_loans,previous_defaults,employment_type,education,marital_status,loan_purpose,loan_default
CUST-002276,22,171474.92,4,6615.57,48,21.75,720,0.5271,3,0,SALARIED,BACHELORS,DIVORCED,PERSONAL,1
CUST-002277,29,176716.20,9,3377.69,48,19.54,598,0.1077,5,0,SALARIED,BACHELORS,SINGLE,HOME,0
CUST-002278,68,150111.06,28,81629.89,60,22.78,664,0.0705,2,0,UNEMPLOYED,PHD,SINGLE,EDUCATION,1
CUST-002279,43,80074.26,20,19405.18,48,21.90,494,0.4121,4,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,HOME,1
CUST-002280,63,175753.73,10,81376.90,60,20.82,343,0.1229,4,0,UNEMPLOYED,PHD,DIVORCED,EDUCATION,1
CUST-002281,43,72425.65,19,31794.51,36,14.43,787,0.5506,6,1,UNEMPLOYED,BACHELORS,DIVORCED,AUTO,1
CUST-002282,50,129663.34,26,16629.67,36,23.46,478,0.3786,5,0,SELF_EMPLOYED,PHD,MARRIED,BUSINESS,0
CUST-002283,22,33238.64,4,19537.86,60,5.47,718,0.6115,4,0,SELF_EMPLOYED,BACHELORS,SINGLE,EDUCATION,0
CUST-002284,29,75556.90,11,56600.24,48,16.08,808,0.5950,6,0,RETIRED,PHD,MARRIED,HOME,1
CUST-002285,45,52751.86,26,44732.21,48,8.00,500,0.1956,5,0,UNEMPLOYED,BACHELORS,DIVORCED,BUSINESS,1
CUST-002286,59,30774.82,1,54474.16,24,11.73,567,0.0632,1,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-002287,54,160106.90,28,42379.92,24,21.11,421,0.2148,4,0,RETIRED,BACHELORS,SINGLE,AUTO,0
CUST-002288,49,131925.94,11,89274.95,36,5.45,635,0.4409,6,0,SELF_EMPLOYED,BACHELORS,DIVORCED,EDUCATION,0
CUST-002289,54,133234.72,14,19561.15,60,11.12,711,0.5558,2,0,RETIRED,MASTERS,MARRIED,HOME,0
CUST-002290,64,185181.80,24,60232.31,60,24.27,389,0.4156,0,0,RETIRED,BACHELORS,MARRIED,AUTO,0
CUST-002291,65,120920.80,4,64650.36,12,21.33,429,0.5918,3,0,SALARIED,HIGH_SCHOOL,SINGLE,HOME,1
CUST-002292,56,93799.92,12,7830.21,12,13.90,344,0.6344,3,0,SELF_EMPLOYED,PHD,DIVORCED,HOME,1
CUST-002293,54,89737.43,19,4694.52,24,5.36,303,0.6929,3,0,SALARIED,MASTERS,SINGLE,EDUCATION,1
CUST-002294,36,131093.20,18,46995.36,24,21.06,787,0.6302,1,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,AUTO,0
CUST-002295,36,181785.62,5,6719.80,36,21.45,536,0.1447,6,0,SALARIED,BACHELORS,DIVORCED,PERSONAL,0
CUST-002296,28,176271.51,10,10904.39,36,19.12,822,0.0915,6,0,SALARIED,HIGH_SCHOOL,DIVORCED,EDUCATION,0
CUST-002297,44,77340.36,4,17483.42,24,22.82,595,0.2978,0,0,RETIRED,BACHELORS,SINGLE,EDUCATION,0
CUST-002298,49,97333.20,20,49842.77,24,14.26,847,0.2929,6,0,SELF_EMPLOYED,BACHELORS,DIVORCED,BUSINESS,0
CUST-002299,56,190332.27,29,22642.46,60,15.51,467,0.1471,1,0,RETIRED,PHD,SINGLE,EDUCATION,1
CUST-002300,28,18668.90,10,75047.79,60,6.08,505,0.6983,2,0,SALARIED,MASTERS,MARRIED,EDUCATION,0
CUST-002301,36,120155.69,18,65738.41,36,19.86,593,0.5951,6,0,RETIRED,MASTERS,MARRIED,EDUCATION,1
CUST-002302,22,55241.59,4,55508.25,24,16.05,341,0.1481,5,0,UNEMPLOYED,BACHELORS,MARRIED,BUSINESS,1
CUST-002303,61,95391.30,17,74949.74,36,20.53,627,0.6547,3,0,SALARIED,MASTERS,DIVORCED,PERSONAL,1
CUST-002304,55,92045.07,33,72991.48,48,22.41,400,0.1137,5,0,RETIRED,PHD,MARRIED,AUTO,1
CUST-002305,62,164608.55,11,83006.98,60,5.23,434,0.3013,2,0,RETIRED,MASTERS,SINGLE,EDUCATION,0
CUST-002306,34,18536.51,16,70386.36,24,19.00,582,0.6486,5,0,SELF_EMPLOYED,PHD,SINGLE,EDUCATION,1
CUST-002307,44,149250.67,3,27755.84,36,19.92,830,0.4846,2,0,RETIRED,PHD,SINGLE,BUSINESS,0
CUST-002308,52,188401.53,29,41440.12,24,23.03,693,0.1621,1,0,SELF_EMPLOYED,MASTERS,DIVORCED,PERSONAL,0
CUST-002309,44,179373.15,12,21616.15,48,24.71,833,0.5276,0,0,SELF_EMPLOYED,BACHELORS,SINGLE,HOME,1
CUST-002310,26,58932.07,8,21535.72,36,8.77,810,0.2749,2,3,SELF_EMPLOYED,MASTERS,MARRIED,BUSINESS,1
CUST-002311,40,73272.02,17,88995.07,12,8.76,525,0.2149,2,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,EDUCATION,0
CUST-002312,33,72077.02,15,51554.71,24,14.12,761,0.3571,5,0,SELF_EMPLOYED,BACHELORS,MARRIED,BUSINESS,0
CUST-002313,53,98659.48,28,53601.06,12,11.52,587,0.6620,6,1,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,1
CUST-002314,41,53390.25,18,17734.70,60,18.18,822,0.1692,3,0,SELF_EMPLOYED,PHD,SINGLE,BUSINESS,0
CUST-002315,52,134730.98,25,87218.36,48,22.77,653,0.2646,5,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,BUSINESS,1
CUST-002316,30,24113.15,12,84549.86,24,15.83,817,0.5711,4,3,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,1
CUST-002317,30,66642.29,12,17022.20,48,5.96,664,0.5401,1,0,SALARIED,PHD,DIVORCED,HOME,1
CUST-002318,43,190951.83,21,13676.41,12,6.14,813,0.5302,1,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,HOME,0
CUST-002319,69,21459.67,14,73702.56,36,22.48,507,0.3289,3,0,UNEMPLOYED,MASTERS,MARRIED,HOME,1
CUST-002320,63,191218.79,13,81189.50,48,24.17,495,0.2491,4,1,UNEMPLOYED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-002321,59,56683.76,17,54558.69,36,9.29,768,0.5167,2,2,RETIRED,HIGH_SCHOOL,DIVORCED,BUSINESS,1
CUST-002322,45,174400.46,24,74348.11,48,15.28,558,0.2113,6,0,SELF_EMPLOYED,BACHELORS,MARRIED,EDUCATION,1
CUST-002323,52,56663.09,17,20194.14,36,14.48,648,0.1315,3,0,RETIRED,MASTERS,DIVORCED,HOME,1
CUST-002324,36,154488.39,16,80003.05,36,7.59,407,0.2970,6,0,SALARIED,BACHELORS,MARRIED,PERSONAL,0
CUST-002325,34,76404.84,16,18425.71,60,12.38,840,0.4010,4,0,SALARIED,MASTERS,DIVORCED,PERSONAL,0
CUST-002326,34,36258.63,6,60751.08,12,11.81,615,0.4835,5,0,SELF_EMPLOYED,MASTERS,MARRIED,AUTO,1
CUST-002327,29,165038.23,11,11849.35,12,17.90,494,0.1149,5,0,RETIRED,BACHELORS,DIVORCED,AUTO,1
CUST-002328,27,155134.18,0,48077.52,48,14.29,626,0.2208,5,0,SALARIED,PHD,SINGLE,PERSONAL,1
CUST-002329,48,90439.34,24,3010.88,24,7.20,308,0.2618,1,0,UNEMPLOYED,BACHELORS,SINGLE,PERSONAL,0
CUST-002330,29,22722.37,3,42555.99,12,14.00,373,0.3389,5,0,UNEMPLOYED,PHD,MARRIED,BUSINESS,1
CUST-002331,39,73720.57,21,27721.40,60,10.18,750,0.4740,0,0,SALARIED,PHD,DIVORCED,PERSONAL,0
CUST-002332,57,71151.43,15,40765.88,48,10.08,443,0.2819,2,0,SALARIED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-002333,57,116385.50,10,6116.65,12,19.92,807,0.6190,1,0,SALARIED,BACHELORS,SINGLE,AUTO,1
CUST-002334,51,69912.34,11,76806.00,48,13.39,678,0.4447,5,0,SALARIED,PHD,DIVORCED,BUSINESS,0
CUST-002335,32,25845.85,10,42128.82,36,7.91,565,0.1203,1,0,SALARIED,BACHELORS,DIVORCED,PERSONAL,0
CUST-002336,61,135332.40,26,63494.67,24,13.20,706,0.3070,5,0,RETIRED,MASTERS,MARRIED,PERSONAL,0
CUST-002337,36,102561.94,16,63779.71,12,6.95,527,0.3313,5,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,PERSONAL,0
CUST-002338,38,36985.26,20,12818.66,48,8.43,535,0.4157,1,0,SELF_EMPLOYED,PHD,MARRIED,AUTO,1
CUST-002339,41,76582.78,3,56988.99,24,9.21,682,0.3833,4,0,SALARIED,MASTERS,DIVORCED,EDUCATION,1
CUST-002340,50,37355.43,13,60237.49,60,23.54,403,0.2294,3,0,RETIRED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-002341,32,136922.61,6,7062.80,24,23.02,773,0.5336,1,0,SELF_EMPLOYED,BACHELORS,MARRIED,EDUCATION,0
CUST-002342,36,140249.29,18,24801.82,24,17.68,808,0.2817,1,0,RETIRED,BACHELORS,DIVORCED,EDUCATION,0
CUST-002343,45,168202.87,19,86515.39,12,6.79,623,0.6557,4,0,UNEMPLOYED,BACHELORS,DIVORCED,HOME,0
CUST-002344,61,126419.87,25,52654.57,12,7.12,669,0.2339,0,0,UNEMPLOYED,MASTERS,DIVORCED,EDUCATION,0
CUST-002345,22,128356.97,4,20429.69,12,15.46,420,0.6529,6,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,HOME,1
CUST-002346,68,77440.26,0,17037.29,60,19.56,681,0.0624,0,0,SALARIED,MASTERS,SINGLE,PERSONAL,0
CUST-002347,35,44128.87,3,58640.44,48,17.40,642,0.1243,3,0,UNEMPLOYED,PHD,DIVORCED,EDUCATION,0
CUST-002348,68,169065.78,8,31408.11,36,23.27,342,0.4832,1,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-002349,31,153771.98,13,35728.07,36,10.51,483,0.5359,2,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-002350,30,125617.35,12,20401.83,36,23.53,749,0.6819,1,0,UNEMPLOYED,PHD,MARRIED,AUTO,0
CUST-002351,65,130578.07,17,12335.29,36,13.96,736,0.3455,3,0,SALARIED,HIGH_SCHOOL,MARRIED,HOME,0
CUST-002352,33,21428.61,15,35517.10,60,21.57,431,0.1591,2,3,RETIRED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-002353,63,131493.57,18,55721.28,12,13.91,360,0.0558,1,0,SALARIED,PHD,SINGLE,PERSONAL,0
CUST-002354,69,62638.46,26,18660.33,12,12.57,730,0.2425,0,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,BUSINESS,0
CUST-002355,64,151200.19,18,54909.65,36,24.48,326,0.4311,2,0,SALARIED,PHD,SINGLE,BUSINESS,1
CUST-002356,70,28171.74,18,24326.55,12,22.79,788,0.6533,6,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,BUSINESS,0
CUST-002357,41,163321.59,23,39996.50,60,17.43,426,0.5477,3,3,SELF_EMPLOYED,BACHELORS,DIVORCED,AUTO,1
CUST-002358,26,198959.23,8,4232.04,36,6.00,635,0.4884,4,0,SELF_EMPLOYED,PHD,DIVORCED,EDUCATION,1
CUST-002359,52,134899.04,14,88886.99,48,12.82,411,0.3505,3,0,RETIRED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-002360,42,165458.16,12,14834.67,36,23.96,443,0.4959,0,1,SALARIED,MASTERS,DIVORCED,HOME,0
CUST-002361,30,115592.89,12,79594.84,36,6.08,667,0.1842,1,0,UNEMPLOYED,PHD,MARRIED,HOME,1
CUST-002362,40,121177.68,12,59776.00,48,8.05,540,0.2507,6,2,RETIRED,BACHELORS,MARRIED,HOME,1
CUST-002363,57,78899.99,14,12883.86,48,6.55,580,0.2314,6,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,PERSONAL,1
CUST-002364,64,84516.10,14,72737.20,48,10.28,759,0.1801,4,0,RETIRED,HIGH_SCHOOL,MARRIED,BUSINESS,0
CUST-002365,57,144882.53,5,63953.99,48,12.16,826,0.1966,3,0,RETIRED,MASTERS,MARRIED,AUTO,0
CUST-002366,39,119529.32,13,73209.03,24,20.10,772,0.0856,2,0,SALARIED,PHD,DIVORCED,PERSONAL,1
CUST-002367,48,172824.27,7,25939.49,48,16.91,803,0.4006,6,0,UNEMPLOYED,BACHELORS,MARRIED,PERSONAL,1
CUST-002368,23,93186.02,1,32748.18,48,6.62,508,0.1479,1,0,SELF_EMPLOYED,PHD,SINGLE,EDUCATION,1
CUST-002369,53,95963.38,4,58252.27,12,22.16,558,0.6609,5,0,RETIRED,MASTERS,SINGLE,HOME,1
CUST-002370,49,148324.71,28,4117.36,36,23.47,786,0.6788,5,0,SALARIED,HIGH_SCHOOL,DIVORCED,BUSINESS,0
CUST-002371,48,75241.36,6,37885.33,36,20.50,496,0.0774,4,0,UNEMPLOYED,MASTERS,DIVORCED,AUTO,0
CUST-002372,33,149940.04,15,63780.11,24,22.25,701,0.6341,2,0,SELF_EMPLOYED,BACHELORS,MARRIED,BUSINESS,1
CUST-002373,62,60783.12,4,29518.82,12,20.02,621,0.6349,3,0,RETIRED,BACHELORS,DIVORCED,EDUCATION,0
CUST-002374,38,171977.95,11,81603.56,24,19.85,582,0.3526,0,0,SELF_EMPLOYED,MASTERS,DIVORCED,HOME,1
CUST-002375,50,89562.02,22,65261.25,12,16.27,381,0.4593,1,0,UNEMPLOYED,BACHELORS,MARRIED,AUTO,1
CUST-002376,38,191106.91,20,39847.82,24,23.36,524,0.4397,6,0,RETIRED,MASTERS,MARRIED,AUTO,0
CUST-002377,69,118758.82,32,20884.29,24,6.26,421,0.2293,4,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-002378,27,63305.69,9,65207.23,36,8.95,490,0.2001,3,0,SALARIED,BACHELORS,SINGLE,EDUCATION,1
CUST-002379,56,134882.27,33,77623.13,60,6.46,771,0.6809,2,0,SALARIED,HIGH_SCHOOL,SINGLE,AUTO,0
CUST-002380,47,123937.84,24,74822.04,48,23.53,408,0.2932,4,0,SALARIED,PHD,MARRIED,AUTO,0
CUST-002381,22,38193.57,4,60640.18,60,15.41,517,0.2582,1,0,SELF_EMPLOYED,MASTERS,SINGLE,PERSONAL,1
CUST-002382,54,26009.51,3,51950.23,36,5.84,841,0.3073,3,2,SELF_EMPLOYED,MASTERS,MARRIED,HOME,1
CUST-002383,51,162824.48,30,35339.19,12,18.26,485,0.4355,3,2,UNEMPLOYED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-002384,48,91777.56,0,78853.85,12,9.36,432,0.6545,2,0,SALARIED,PHD,SINGLE,BUSINESS,1
CUST-002385,30,34852.62,12,69155.37,12,13.82,570,0.6914,3,2,SALARIED,PHD,MARRIED,BUSINESS,1
CUST-002386,47,42561.56,29,33878.56,36,14.54,671,0.1304,0,0,UNEMPLOYED,BACHELORS,DIVORCED,AUTO,0
CUST-002387,64,178618.09,10,55285.80,60,5.03,365,0.2601,5,3,UNEMPLOYED,HIGH_SCHOOL,MARRIED,PERSONAL,1
CUST-002388,38,99126.36,20,14414.86,24,18.71,678,0.4651,1,0,SALARIED,MASTERS,DIVORCED,BUSINESS,1
CUST-002389,53,143497.61,4,34676.99,24,13.82,350,0.5526,0,3,UNEMPLOYED,BACHELORS,SINGLE,BUSINESS,1
CUST-002390,55,177291.72,21,42832.95,60,24.61,469,0.3770,2,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,EDUCATION,1
CUST-002391,42,77999.93,7,67468.25,36,17.56,511,0.2689,2,0,UNEMPLOYED,MASTERS,SINGLE,BUSINESS,0
CUST-002392,42,108341.56,24,66081.40,48,23.86,406,0.0615,6,0,UNEMPLOYED,BACHELORS,SINGLE,BUSINESS,1
CUST-002393,52,115200.30,18,54795.71,12,21.90,473,0.2927,6,0,UNEMPLOYED,BACHELORS,MARRIED,PERSONAL,1
CUST-002394,56,61593.76,14,51760.03,60,22.87,618,0.5482,4,0,SALARIED,HIGH_SCHOOL,MARRIED,BUSINESS,0
CUST-002395,29,95322.97,11,74318.95,48,11.23,771,0.5081,3,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-002396,36,25911.24,13,81885.77,48,22.09,548,0.6836,5,2,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-002397,35,145855.80,17,32624.01,36,6.63,755,0.1332,0,0,UNEMPLOYED,MASTERS,MARRIED,HOME,0
CUST-002398,33,123850.76,11,4229.22,12,9.33,?,0.4570,2,0,UNEMPLOYED,MASTERS,MARRIED,AUTO,0
CUST-002399,26,156968.06,8,57291.35,12,9.69,674,0.1250,4,0,SALARIED,BACHELORS,MARRIED,PERSONAL,0
CUST-002400,51,37190.94,29,7384.76,12,11.26,614,0.1182,0,2,RETIRED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-002401,58,71882.71,3,54584.98,60,11.87,398,0.3106,4,0,SALARIED,PHD,MARRIED,PERSONAL,1
CUST-002402,26,59719.32,8,8262.95,48,19.45,793,0.1976,2,0,UNEMPLOYED,BACHELORS,MARRIED,EDUCATION,0
CUST-002403,70,142098.40,18,3976.90,24,16.65,457,0.1486,5,0,SALARIED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-002404,33,76955.69,2,47154.33,36,10.56,822,0.6996,4,0,UNEMPLOYED,BACHELORS,DIVORCED,BUSINESS,1
CUST-002405,28,38076.14,5,61108.70,12,13.62,841,0.4802,1,0,SALARIED,MASTERS,DIVORCED,BUSINESS,0
CUST-002406,53,193133.16,21,29540.71,24,20.79,407,0.3850,2,0,RETIRED,HIGH_SCHOOL,SINGLE,AUTO,0
CUST-002407,46,154529.12,3,70609.73,48,12.93,608,0.4620,4,0,RETIRED,PHD,DIVORCED,PERSONAL,0
CUST-002408,51,?,30,51811.29,24,5.81,395,0.6062,4,0,SELF_EMPLOYED,BACHELORS,MARRIED,BUSINESS,1
CUST-002409,41,20816.18,5,60941.42,48,6.74,757,0.0519,6,2,UNEMPLOYED,BACHELORS,SINGLE,AUTO,1
CUST-002410,33,199470.34,10,12205.23,36,13.73,832,0.1914,5,0,SALARIED,PHD,MARRIED,AUTO,0
CUST-002411,28,195918.60,10,76202.50,60,14.97,722,0.5903,1,2,UNEMPLOYED,BACHELORS,DIVORCED,AUTO,1
CUST-002412,48,131651.43,14,62957.20,48,5.83,530,0.3720,3,1,UNEMPLOYED,BACHELORS,SINGLE,AUTO,1
CUST-002413,37,81591.56,14,8314.68,24,21.69,834,0.6481,5,0,SALARIED,BACHELORS,SINGLE,AUTO,1
CUST-002414,58,127359.44,6,56921.23,60,9.54,384,0.2508,3,0,UNEMPLOYED,PHD,MARRIED,BUSINESS,1
CUST-002415,40,160297.62,13,7915.65,24,11.63,556,0.6588,5,1,SALARIED,MASTERS,SINGLE,AUTO,0
CUST-002416,51,54605.12,25,39065.35,36,10.47,615,0.5952,4,0,SELF_EMPLOYED,PHD,MARRIED,PERSONAL,1
CUST-002417,25,70844.95,0,80436.33,24,18.49,433,0.6421,3,0,SALARIED,HIGH_SCHOOL,DIVORCED,AUTO,1
CUST-002418,36,98267.86,16,64286.55,24,5.66,610,0.1667,3,0,SALARIED,PHD,MARRIED,HOME,0
CUST-002419,29,63815.93,11,39551.61,24,16.59,460,0.3306,0,3,UNEMPLOYED,HIGH_SCHOOL,SINGLE,PERSONAL,1
CUST-002420,21,75740.61,1,6690.74,48,13.58,456,0.6489,3,0,SALARIED,BACHELORS,MARRIED,EDUCATION,0
CUST-002421,30,22046.95,12,20790.57,12,13.07,314,0.3349,2,0,SELF_EMPLOYED,BACHELORS,DIVORCED,HOME,0
CUST-002422,67,102222.40,34,32049.85,36,8.76,770,0.3461,5,1,UNEMPLOYED,PHD,DIVORCED,AUTO,0
CUST-002423,39,42119.99,6,55486.58,48,18.36,723,0.1831,3,3,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,AUTO,1
CUST-002424,67,161938.35,18,12658.66,24,23.07,679,0.3396,0,1,UNEMPLOYED,HIGH_SCHOOL,MARRIED,PERSONAL,0
CUST-002425,44,30395.51,0,57152.39,12,18.51,402,0.3742,0,0,SALARIED,PHD,DIVORCED,HOME,1
CUST-002426,43,67122.44,15,89058.26,12,22.62,782,0.2648,4,0,SELF_EMPLOYED,PHD,SINGLE,EDUCATION,0
CUST-002427,38,176502.85,12,29216.89,60,6.58,467,0.0881,1,0,SELF_EMPLOYED,PHD,MARRIED,BUSINESS,0
CUST-002428,41,116900.68,11,60569.74,12,18.80,332,0.6158,4,0,SELF_EMPLOYED,BACHELORS,DIVORCED,HOME,1
CUST-002429,61,65335.94,14,26894.83,60,21.20,746,0.0947,2,0,UNEMPLOYED,MASTERS,MARRIED,HOME,0
CUST-002430,47,145940.03,4,10331.99,48,24.47,810,0.1782,0,0,UNEMPLOYED,BACHELORS,DIVORCED,HOME,0
CUST-002431,60,88552.57,3,48435.03,60,8.92,480,0.2518,0,0,SALARIED,PHD,SINGLE,BUSINESS,0
CUST-002432,25,133139.15,7,75954.88,48,16.14,620,0.5821,1,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-002433,32,144947.90,4,89530.61,24,7.65,454,0.6221,2,3,RETIRED,HIGH_SCHOOL,MARRIED,HOME,1
CUST-002434,23,33191.22,2,46741.24,36,13.76,824,0.6947,1,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,1
CUST-002435,66,143487.56,10,28200.88,12,17.16,305,0.6428,3,0,UNEMPLOYED,BACHELORS,SINGLE,AUTO,1
CUST-002436,69,194616.27,23,19986.80,12,21.67,477,0.2974,6,0,UNEMPLOYED,PHD,SINGLE,AUTO,1
CUST-002437,57,123200.13,26,55598.82,36,18.06,582,0.2578,3,0,SALARIED,PHD,SINGLE,PERSONAL,1
CUST-002438,52,100918.57,21,3840.76,24,15.02,627,0.2058,2,0,SALARIED,HIGH_SCHOOL,MARRIED,BUSINESS,0
CUST-002439,41,126202.65,10,26644.85,12,17.41,418,0.0938,2,0,SALARIED,MASTERS,MARRIED,AUTO,1
CUST-002440,45,?,19,48190.80,48,7.79,333,0.1227,1,0,UNEMPLOYED,MASTERS,MARRIED,PERSONAL,0
CUST-002441,21,140123.82,3,84817.13,12,5.96,395,0.5553,0,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,PERSONAL,1
CUST-002442,25,178459.32,7,59258.13,12,19.48,594,0.1240,6,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-002443,56,82449.60,2,39371.50,24,5.18,481,0.5891,2,0,RETIRED,BACHELORS,DIVORCED,PERSONAL,0
CUST-002444,63,128468.81,30,65106.13,48,11.23,833,0.6614,1,3,SALARIED,MASTERS,SINGLE,AUTO,1
CUST-002445,51,89372.14,26,32109.31,24,7.58,797,0.1009,1,0,UNEMPLOYED,MASTERS,DIVORCED,EDUCATION,1
CUST-002446,27,87606.56,9,72870.08,60,16.87,301,0.0988,6,3,RETIRED,BACHELORS,SINGLE,BUSINESS,1
CUST-002447,63,170148.85,31,18916.62,60,13.50,324,0.2735,1,0,SALARIED,HIGH_SCHOOL,SINGLE,HOME,1
CUST-002448,64,72230.51,?,60405.45,12,11.54,796,0.1765,4,0,SELF_EMPLOYED,MASTERS,SINGLE,EDUCATION,0
CUST-002449,26,107257.06,8,15322.53,36,13.15,549,0.3142,4,0,UNEMPLOYED,BACHELORS,DIVORCED,HOME,0
CUST-002450,24,187326.31,6,53572.17,24,19.63,349,0.5551,6,0,SALARIED,MASTERS,DIVORCED,BUSINESS,0
CUST-002451,50,76709.67,17,51689.25,12,16.24,401,0.3657,5,0,SALARIED,BACHELORS,MARRIED,HOME,1
CUST-002452,34,52451.13,16,5234.07,12,19.23,675,0.3571,4,0,SALARIED,PHD,SINGLE,HOME,1
CUST-002453,68,185933.50,21,26676.59,48,9.52,314,0.6786,4,0,RETIRED,PHD,DIVORCED,EDUCATION,0
CUST-002454,47,55415.84,28,13056.76,24,9.83,450,0.2454,3,0,SELF_EMPLOYED,MASTERS,MARRIED,AUTO,1
CUST-002455,27,194994.74,9,66281.30,12,13.65,491,0.5982,0,0,RETIRED,BACHELORS,MARRIED,BUSINESS,0
CUST-002456,63,105103.57,33,66764.47,24,5.43,550,0.6067,2,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-002457,28,120561.62,10,38320.11,12,22.46,826,0.3780,1,0,SELF_EMPLOYED,BACHELORS,DIVORCED,BUSINESS,0
CUST-002458,51,171335.05,16,15359.66,60,21.21,749,0.4618,6,0,SALARIED,BACHELORS,MARRIED,BUSINESS,0
CUST-002459,53,159166.63,32,29669.31,24,9.02,686,0.6685,0,0,UNEMPLOYED,BACHELORS,DIVORCED,PERSONAL,1
CUST-002460,32,89087.23,4,24324.67,12,14.61,485,0.5056,4,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-002461,42,190995.40,24,83883.40,24,5.79,585,0.1096,5,0,UNEMPLOYED,BACHELORS,MARRIED,EDUCATION,0
CUST-002462,45,150230.35,24,35352.18,24,21.53,796,0.4507,6,0,SALARIED,BACHELORS,MARRIED,PERSONAL,0
CUST-002463,69,163688.98,33,8038.21,48,10.99,819,0.3761,0,0,RETIRED,BACHELORS,MARRIED,AUTO,0
CUST-002464,62,187574.12,21,59083.71,24,11.44,450,0.4609,5,3,SALARIED,BACHELORS,DIVORCED,BUSINESS,1
CUST-002465,68,131115.38,13,9881.11,36,9.15,555,0.4920,0,0,RETIRED,MASTERS,SINGLE,BUSINESS,1
CUST-002466,31,56174.32,10,68385.30,48,22.06,818,0.5407,4,0,RETIRED,BACHELORS,SINGLE,HOME,1
CUST-002467,42,157469.07,7,80370.52,12,15.46,532,0.6834,4,3,UNEMPLOYED,PHD,MARRIED,BUSINESS,1
CUST-002468,64,75020.34,9,19715.18,12,13.15,444,0.5942,4,1,SELF_EMPLOYED,BACHELORS,MARRIED,AUTO,1
CUST-002469,38,44781.23,4,51410.16,48,5.62,587,0.4584,3,0,RETIRED,MASTERS,MARRIED,EDUCATION,1
CUST-002470,68,52259.14,24,30673.88,24,15.50,512,0.6065,4,0,SELF_EMPLOYED,PHD,DIVORCED,EDUCATION,1
CUST-002471,21,145475.84,2,72080.78,36,23.19,618,0.1806,6,0,RETIRED,MASTERS,DIVORCED,EDUCATION,1
CUST-002472,50,26203.27,21,78804.36,36,10.06,746,0.1449,6,0,UNEMPLOYED,BACHELORS,DIVORCED,BUSINESS,0
CUST-002473,31,198281.31,0,70653.81,48,15.22,462,0.4271,1,0,UNEMPLOYED,BACHELORS,MARRIED,AUTO,0
CUST-002474,60,68968.98,7,51787.13,48,14.70,609,0.4147,3,0,SALARIED,BACHELORS,SINGLE,PERSONAL,0
CUST-002475,56,140323.49,18,59625.78,12,17.08,340,0.3173,5,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,PERSONAL,1
CUST-002476,59,62700.24,29,21815.58,24,5.61,420,0.1007,6,0,SALARIED,BACHELORS,SINGLE,PERSONAL,0
CUST-002477,33,106826.66,12,25485.18,60,13.48,467,0.1425,0,0,RETIRED,PHD,MARRIED,HOME,1
CUST-002478,52,196245.14,24,68800.77,12,17.44,625,0.2968,2,0,UNEMPLOYED,MASTERS,MARRIED,HOME,0
CUST-002479,67,66179.11,14,28137.96,36,24.56,549,0.3610,0,0,UNEMPLOYED,PHD,SINGLE,BUSINESS,1
